reduction	28954254	A 5% *** in robberies	The amount or rate by which something is reduced, e.g. in price.
aim	28951240	Take time with the *** of your gun.	The pointing of a weapon, as a gun, a dart, or an arrow, or object, in the line of direction with the object intended to be struck; the line of fire; the direction of anything, such as a spear, a blow, a discourse, a remark, towards a particular point or object, with a view to strike or affect it.
junior	28857539	four years his ***	A younger person.
toll	28852223	The war has taken its *** on the people.	Loss or damage incurred through a disaster.
meaning	28821231	the *** of life	The value, purpose, importance, point or significance (of something beyond the fact of that thing's existence).
tip	28810209	The shape of the nozzle prevents the use of aftermarket ear***s.	The part of an earbud that contours to the ear canal.
secondary	28805149	the ***, or undersheriff, of the city of London	One who occupies a subordinate or auxiliary place; a delegate deputy.
wonderful	28796607	They served a *** six-course meal.	Surprisingly excellent; very good or admirable, extremely impressive.
ticket	28767435	Joe has joined the party's *** for the county elections.	A list of candidates for an election, or a particular theme to a candidate's manifesto.
guess	28743465	He who ***es the riddle shall have the ring.	To solve by a correct conjecture; to conjecture rightly.
prevention	28681929	a fire *** campaign	The act of preventing or hindering; obstruction of action, access, or approach; thwarting.
presence	28603257	Any painter can benefit from the *** of a live model from which to draw.	The fact or condition of being present, or of being within sight or call, or at hand.
instant	28599930	She paused for only an ***, which was just enough time for John to change the subject.	A very short period of time; a moment.
healthcare	28529648	I think free health care should also cover nearsightedness.	The prevention, treatment, and management of illness or the preservation of mental and physical well-being through the services offered by the medical, nursing, and allied health professions.
majority	28456588	The *** agreed that the new proposal was the best.	More than half (50%) of some group.
moon	28374261	They stayed with their aunt and uncle for many ***s.	A month, particularly a lunar month.
utility	28301196	I've bought a new disk *** that can recover deleted files.	A software program designed to perform a single task or a small range of tasks, often to help manage and tune computer hardware, an operating system or application software.
manner	28268864	His natural *** makes him seem like the boss.	Characteristic mode of acting or behaving; bearing
amendment	28151500	The First *** guarantees freedom of religion, speech, press, assembly, and petition.	An addition to and/or alteration to the Constitution.
strength	28148438	It requires great *** to lift heavy objects.	The quality or degree of being strong.
guaranteed	28133582	The long sunny days guarantee a good crop.	To make something certain.
turkey	28112986	All week after Thanksgiving, I had *** sandwiches for lunch.	The flesh or meat of this bird eaten as food.
delta	28051872	Nile ***	A landform at the mouth of a river where it empties into a body of water.
fear	28042145	He was struck by *** on seeing the snake.	A strong, uncontrollable, unpleasant emotion or feeling caused by actual or perceived danger or threat.
phoenix	28018518	Astronomers believe planets might form in this dead star's disk, like the mythical *** rising up out of the ashes.	Anything that is reborn after apparently being destroyed.
convention	27972282	The *** was held in Geneva.	A meeting or gathering.
principal	27964123	A portion of your mortgage payment goes to reduce the ***, and the rest covers interest.	The money originally invested or loaned, on which basis interest and returns are calculated.
daughter	27936967	I already have a son, so I would like to have a ***.	One’s female offspring.
comfort	27920566	Sleep in *** with our new mattress.	Contentment, ease.
kept	27838368	to keep silence;  to keep one's word;  to keep possession	To continue in (a course or mode of action); not to intermit or fall from; to uphold or maintain.
alpha	27832836	I will attempt to make an *** particle ("α-particle") with the Large Hadron Collider.	The name of the symbols Α and α used in science and mathematics, often interchangeable with the symbols when used as a prefix.
appeal	27829479	He made an *** for volunteers to help at the festival.	A call to a person or an authority for help, proof or a decision; entreaty.
bonus	27819488	The employee of the week receives a *** for his excellent work.	An extra sum given as a premium, e.g. to an employee or to a shareholder.
beat	27616668	a *** of the heart; the *** of the pulse	A pulsation or throb.
adobe	27538755	Many people in Texas and New Mexico live in *** houses.	An unburnt brick dried in the sun.
smoking	27526627	He's *** his pipe.	To inhale and exhale the smoke from a burning cigarette, cigar, pipe, etc.
tea	27406794	After smoking a bowl of that fine marijuana, they ate some brownies.	A drug smoked or ingested for euphoric effect, cannabis.
achieve	27332769	Show all the spoils by valiant kings ***d.	To obtain (a material thing).
dress	27318959	Amy and Mary looked very pretty in their ***es.	An item of clothing (usually worn by a woman or young girl) which both covers the upper part of the body and includes skirts below the waist.
subscription	27310399	I have a monthly *** to the Daily Telegraph newspaper.	Access to a resource for a period of time, generally for payment.
dealer	27299846	That used car *** gave me a great deal on my 1962 rusted-out Volkswagen bug!	One who deals in goods, especially automobiles; a middleman.
contemporary	27284246	Cervantes was a *** of Shakespeare.	Someone or something living at the same time, or of roughly the same age as another.
sky	27281333	That year, a meteor fell from the ***.	The atmosphere above a given point, especially as visible from the ground during the day.
happen	27207887	Let me tell you how it ***ed.	To occur or take place.
exposure	27204624	Limit your *** to harsh chemicals.   Get as much *** to a new language as you can.	The condition of being exposed, uncovered, or unprotected.
hide	27157035	He ***s his magazines under the bed.	To put (something) in a place where it will be harder to discover or out of sight.
provision	27091944	We increased our *** for bad debts on credit sales going into the recession.	A liability or contra account to recognise likely future adverse events associated with current transactions.
toy	26924831	A grown man does not play with a child’s ***.	Something to play with, especially as intended for use by a child.
layer	26912270	After the first coat of paint dried, he applied another ***.	A single thickness of some material covering a surface.
faqs	26812968	This site's FAQ says you should log in to access some pages.	A list of questions said to be frequently asked, and their answers.
spot	26750929	The leopard is noted for the ***s of color in its fur.	A round or irregular patch on the surface of a thing having a different color, texture etc. and generally round in shape.
spend	26713310	I’m sorry, boss, but the advertising *** exceeded the budget again this month.	Amount of money spent (during a period); expenditure.
interior	26708143	Sir Richard Burton explored far into the African ***.	The inside regions of a country, distanced from the borders or coasts.
grow	26701492	Children *** quickly.	To become larger, to increase in magnitude.
optical	26665491	Strabismus is an *** defect.	Of, or relating to sight; visual.
promotion	26651461	I'll have to give myself a ***!	An advancement in rank or position.
relative	26646324	Why do my ***s always talk about sex?	Someone in the same family; someone connected by blood, marriage, or adoption.
clock	26624872	This car has over 300,000 miles on the ***.	The odometer of a motor vehicle.
dot	26590624	a *** of colour	A small, round spot.
identity	26573512	I've been through so many changes, I have no sense of ***.	The difference or character that marks off an individual or collective from the rest of the same kind, selfhood, sense of who something or someone or oneself is, or the recurring characteristics that enable the recognition of such an individual or group by others or themself.
conversion	26551803	His *** to Christianity	The act of converting something or someone.
hidden	26526402	*** treasure; *** talents	Located or positioned out of sight; not visually apparent.
reasonable	26526175	a *** demand, amount, or price	Not excessive or immoderate; within due limits; proper.
relief	26483302	I sighed with *** when I found out that my daughter hadn't got lost, but was waiting for me at home.	The removal of stress or discomfort.
revision	26482328	A *** story	A story corrected or expanded by a writer commissioned by the original author.
influence	26460675	I have absolutely no *** over him.	The power to affect, control or manipulate something or someone; the ability to change the development of fluctuating things such as conduct, thoughts or decisions.
rain	26419979	The ***s came late that year.	Condensed water falling from a cloud.
recipe	26355769	His new approach is definitely a *** for success.	By extension, a plan or procedure to obtain a given end result; a prescription.
permit	26339544	A construction *** can be obtained from the town offices.	An artifact or document rendering something allowed or legal.
bass	26249677	Peter adjusted the equalizer on his audio equipment to emphasize the ***.	A low spectrum of sound tones.
prescription	26233858	"Jurisdiction to prescribe" is a state's authority to make its laws applicable to certain persons or activities. -- Richard G. Alexander, Iran and Libya Sanctions Act of 1996: Congress exceeds its jurisdiction to prescribe law. Washington and Lee Law Review, 1997.	The act of prescribing a rule, law, etc..
bedroom	26229848	Please don't enter my *** without knocking.	A room in a house where a bed is kept for sleeping.
instance	26204516	It sends some precious *** of itself/ After the thing it loves. Hamlet IV. v. ca. 1602	A token; a sign; a symptom or indication.
hole	26199070	There’s a *** in my shoe.  Her stocking has a *** in it.	A hollow place or cavity; an excavation; a pit; an opening in or through a solid body, a fabric, etc.; a perforation; a rent; a fissure.
ride	26153004	Can I have a *** on your bike?	An instance of riding.
bureau	26110155	a news ***; a travel ***; a service ***; an employment ***; the Citizens Advice ***	An organization or office for collecting or providing information or news.
represent	26038983	The sculptor ***ed a horse in bronze.	To portray visually; to delineate
pair	26036703	I couldn't decide which of the *** of designer shirts I preferred, so I bought the ***.	Two similar or identical things taken together; often followed by of.
specs	26029159	I couldn't decide which of the pair of designer shirts I preferred, so I bought the pair.	Two similar or identical things taken together; often followed by of.
dinner	25974858	Give the dog its ***.	A meal given to an animal.
cream	25898758	Take 100 ml of *** and 50 grams of sugar…	The butterfat/milkfat part of milk which rises to the top; this part when separated from the remainder.
discover	25852541	Turning the corner, I ***ed a lovely little shop. I ***ed that they sold widgets.	To find or learn something for the first time.
marketplace	25710584	Some high-street retailers were slow to enter the new digital *** of the Internet.	The space, actual or metaphorical, in which a market operates.
evil	25704669	*** lacks spirituality, hence its need for mind control.	Moral badness; wickedness; malevolence; the forces or behaviors that are the opposite or enemy of good.
aware	25700328	Stay ***! Don't let your guard down.	Vigilant or on one's guard against danger or difficulty.
shape	25675227	The used bookshop wouldn't offer much due to the poor *** of the book.	The status or condition of something
concerned	25490395	A good prince concerns himself in the happiness of his subjects.	To engage by feeling or sentiment; to interest.
operator	25471127	In the sentence "What did Bill say he wants to buy?", "what" is an ***, binding a phonetically empty variable.	A kind of expression that enters into an a-bar movement dependency and is said to bind a variable.
encyclopedia	25451297	His life's work was a four-volume *** of aviation topics.	A comprehensive reference work (often spanning several printed volumes) with articles (usually arranged in alphabetical order, or sometimes arranged by category) on a range of subjects, sometimes general, sometimes limited to a particular field.
cap	25436218	The children were all wearing ***s to protect them from the sun.	A close-fitting hat, either brimless or peaked.
ink	25435469	The TSA has been getting a lot of *** lately.	Publicity.
mixed	25395056	Mix the eggs and milk with the flour until the consistency is smooth.	To stir together.
interracial	25379892	*** struggle against Europid people is a para-Marxist notion.	Between or among two or more different races.
peak	25379630	The stock market reached a *** in September 1929.	The highest value reached by some quantity in a time period.
wheel	25342937	the *** of life	A recurring or cyclical course of events.
transit	25331545	the *** of goods through a country	The conveyance of people or goods from one place to another, especially on a public transportation system; the vehicles used for such conveyance.
dick	25327691	That person is such a ***.	A highly contemptible person; a jerk.
salt	25320518	Attic ***	Piquancy; wit; sense.
poetry	25311298	That 'Swan Lake' choreography is *** in motion, fitting the musical *** of Tchaikovski's divine score well beyond the literary inspiration.	An artistic quality that appeals to or evokes the emotions, in any medium; something having such a quality.
angel	25294123	Climb to ***s sixty. (“ascend to 60,000 feet”)	(originally Royal Air Force) An altitude, measured in thousands of feet.
bell	25283918	I’ll give you a *** later.	A telephone call.
attempt	25251906	It was worth the ***.	The action of trying at something.
noise	25171520	He knew that it was trash day, when the garbage collectors made all the ***.	Various sounds, usually unwanted or unpleasant.
forget	25162411	I have forgotten most of the things I learned in school.	To lose remembrance of.
array	25150016	drawn up in battle ***	Order; a regular and imposing arrangement; disposition in regular lines; hence, order of battle.
accurate	25144477	*** knowledge	Telling the truth or giving a true result; exact; not defective or faulty
climate	25096136	Industries that require a lot of fossil fuels are unlikely to be popular in the current political ***.	The context in general of a particular political, moral etc. situation.
pin	25080458	Pull the *** out of the grenade before throwing it at the enemy.	A cylinder often of wood or metal used to fasten or as a bearing between two parts.
instruction	25055716	*** will be provided on how to handle difficult customers.	The act of instructing, teaching, or furnishing with information or knowledge.
sister	25039506	My *** is always driving me crazy.	A daughter of the same parents as another person; a female sibling.
explain	24983915	To *** a chapter of the Bible.	To make plain, manifest, or intelligible; to clear of obscurity; to illustrate the meaning of.
extent	24917355	The *** of his knowledge of the language is a few scattered words.	The space, area, volume, etc., to which something extends.
sharp	24904199	The pitch pipe sounded out a perfect F♯ (F ***).	The symbol ♯, placed after the name of a note in the key signature or before a note on the staff to indicate that the note is to be played a semitone higher.
lane	24880931	And it's Uncle Mo in front by two as they come to the top of the ***.	The homestretch.
kill	24850951	The hunter delivered the *** with a pistol shot to the head.	Specifically, the death blow.
conflict	24709103	The *** between the government and the rebels began three years ago.	A clash or disagreement, often violent, between two or more opposing groups or individuals.
occur	24679212	The liftoff will *** in exactly twelve seconds.	To happen or take place.
percentage	24669212	A high *** of secondary school leavers take a gap year.	The amount, number or rate of something, regarded as part of a total of 100; a part of a whole.
concern	24611878	Judy's eyes filled with *** as she listened to the news report.	That which affects one’s welfare or happiness. A matter of interest to someone. The adposition before the matter of interest is usually over, about or for.
backup	24603738	If the goalkeeper is injured, we have a ***.	A reserve or substitute.
heritage	24558644	The university requires *** Spanish students to enroll in a specially designed Spanish program not available to non-*** students.	Having a certain background, such as growing up with a second language.
trouble	24521102	He was in *** when the rain started.	A distressing or dangerous situation.
coach	24514961	John flew *** to Vienna, but first-class back home.	(chiefly US) The part of a commercial passenger airplane or train reserved for those paying the lower standard fares; the economy section.
expand	24483262	You can *** this compact umbrella to cover a large table.	To change (something) from a smaller form and/or size to a larger one; to spread out or lay open.
audience	24472658	We joined the *** just as the lights went down.	A group of people within hearing; specifically, a large gathering of people listening to or watching a performance, speech, etc.
plug	24429832	I pushed the *** back into the electrical socket and the lamp began to glow again.	A pronged connecting device which fits into a mating socket, especially an electrical one.
specialist	24419338	The tree Lepidothamnus laxifolius is a high alpine *** found in high-altitude bog communities and in scrub.	An organism that is specialized for a particular environment.
cook	24412080	I'm a terrible ***, so I eat a lot of frozen dinners.	A person who prepares food.
affect	24406141	The experience ***ed me deeply.	To influence or alter.
virgin	24406134	I've never eaten tofu before – you could say I'm a tofu ***.	One who has never used or experienced a specified thing.
investigation	24399851	Despite thorough ***, the perpetrator of the attacks remains unknown.	The act of investigating; the process of inquiring into or following up; research, especially patient or thorough inquiry or examination
institution	24373421	He's been in an *** since the crash.	The building or buildings which house such an organization.
affected	24301370	The experience *** me deeply.	To influence or alter.
plate	24275560	I filled my *** from the bountiful table.	A slightly curved but almost flat dish from which food is served or eaten.
favourite	24206461	The teacher's *** always went first.	A person or thing who enjoys special regard or favour.
lose	24136984	He lost his hearing in the explosion.	To cause (something) to cease to be in one's possession or capability due to unfortunate or unknown circumstances, events or reasons.
neighborhood	24047400	Our *** was our only reason to exchange hollow greetings.	The quality of being a neighbor, of living nearby, next to each-other; proximity.
advisory	24000526	The Coast Guard issued a small craft ***, warning little boats to watch out for bad weather.	A warning.
logic	23989892	It's hard to work out his system of ***.	Any system of thought, whether rigorous and productive or not, especially one associated with a particular person.
prince	23975036	He is a *** among men.	Someone who is preeminent in their field; a great person.
circle	23962760	The set of all points (x, y) such that (x − 1)2 + y2 = r2 is a *** of radius r around the point (1, 0).	A two-dimensional geometric figure, a line, consisting of the set of all those points in a plane that are equally distant from a given point (center).
soil	23949346	Kenyan ***	Country or territory.
wet	23918294	Don't go out in the ***.	Rainy weather.
identification	23879859	Much education and experience is required for proper *** of bird species	The act of identifying, or proving to be the same.
cooking	23831058	I'm *** bangers and mash.	To prepare (food) for eating by heating it, often by combining it with other ingredients.
plain	23747230	Throughout high school she worried that she had a rather *** face.	Not unusually beautiful; unattractive.
exit	23738883	He made his *** at the opportune time.	An act of going out or going away, or leaving; a departure.
arm	23724057	She stood with her right *** extended and her palm forward to indicate “Stop!”	The portion of the upper human appendage, from the shoulder to the wrist and sometimes including the hand.
wave	23713001	The flag ***d in the gentle breeze.	To move back and forth repeatedly and somewhat loosely.
guidance	23681851	divine ***	Advice or counselling on some topic.
symbol	23631465	$ is the *** for dollars in the US and some other countries.	A character or glyph representing an idea, concept or object.
buddy	23611087	They have been buddies since they were in school.	A friend or casual acquaintance.
setup	23534848	The laboratory included an elaborate *** for measuring the energy.	Equipment designed for a particular purpose; an apparatus.
poll	23522790	The student council had a *** to see what people want served in the cafeteria.	A formal election.
bond	23448169	Investors face a quandary. Cash offers a return of virtually zero in many developed countries; government-*** yields may have risen in recent weeks but they are still unattractive. Equities have suffered two big bear markets since 2000 and are wobbling again. It is hardly surprising that pension funds, insurers and endowments are searching for new sources of return.	A documentary obligation to pay a sum or to perform a contract; a debenture.
notify	23388787	Once a decision has been reached and notified to the parties it becomes binding.	To give (someone) notice (of some event).
chocolate	23379199	*** is a very popular treat.	A food made from ground roasted cocoa beans.
scope	23349420	the *** of an adverb	The region of an utterance to which some modifying element applies.
requirement	23258004	There was a *** of the government on citizens for paying taxes.	A necessity or prerequisite; something required or obligatory. Its adpositions are generally of in relation to who or what has given it, on in relation to whom or what it is given to, and for in relation to what is required.
biology	23245252	the *** of the whale	The structure, function, and behavior of an organism or type of organism.
border	23234399	the ***s of the garden	The outer edge of something.
debate	23211499	After a four-hour ***, the committee voted to table the motion.	An argument, or discussion, usually in an ordered or formal setting, often with more than two people, generally ending with a vote or other decision.
biography	23134870	There are many biographies of Benjamin Franklin.	A person's life story, especially one published.
husband	23064889	You should start dating so you can find a suitable ***.	A man in a marriage or marital relationship, especially in relation to his spouse.
disabled	23056120	Falling off the horse *** him.	(chiefly of a person) To impair the physical or mental abilities of; to cause a serious, permanent injury.
concert	23023737	I'm going to the rock *** on Friday.	A musical entertainment in which several voices or instruments take part.
financing	23013544	He financed his home purchase through a local credit union.	To manage financially; be financier for; provide or obtain funding for a transaction or undertaking.
efficiency	23005937	The *** of the planning department is deplorable.	The extent to which time is well used for the intended task.
comedy	22993280	Why would you be watching *** when there are kids starving right now?	Entertainment composed of jokes, satire, or humorous performance.
linear	22944812	a *** medium	Made, or designed to be used, in a step-by-step, sequential manner.
specialty	22932109	They cook well overall, but their true *** is pasta.	That in which one specializes; a chosen expertise or talent.
jean	22925412	She wore a tattered *** jacket.	Denim.
hop	22924925	The frog crossed the brook in three or four ***s.	A short jump.
carrier	22919197	aircraft ***	A person or object that carries someone or something else.
mouth	22880351	"Open your *** and say 'aah'," directed the doctor.	The opening of a creature through which food is ingested.
gun	22834049	***s were considered improvements of crossbows and catapults.	A device for projecting a hard object very forcefully; a firearm or cannon.
reflect	22829406	A mirror ***s the light that shines on it.	To bend back (light, etc.) from a surface.
deliver	22807066	*** a captive from the prison	To set free from restraint or danger.
wonder	22806353	***s of the World seem to come in sevens.	Something that causes amazement or awe; a marvel.
fruit	22767191	His long nights in the office eventually bore *** when his business boomed and he was given a raise.	An end result, effect, or consequence; advantageous or disadvantageous result.
reform	22751438	A major *** is needed to improve the efficiency in the factory.	The change of something that is defective, broken, inefficient or otherwise negative, in order to correct or improve it
discovery	22709821	This latest *** should eventually lead to much better treatments for disease.	Something discovered.
draw	22705371	The game ended in a ***.	The result of a contest that neither side has won; a tie.
assume	22679395	We *** that, as her parents were dentists, she knows quite a bit about dentistry.	To authenticate by means of belief; to surmise; to suppose to be true, especially without proof
alliance	22666723	matrimonial ***s; an *** between church and state, or between two countries	The state of being allied.
warm	22645772	The tea is still ***.	Having a temperature slightly higher than usual, but still pleasant; mildly hot.
replace	22592560	When you've finished using the telephone, please *** the handset.	To restore to a former place, position, condition, etc.; to put back
clearance	22591565	He got *** to travel to America, even though he had previous links to terrorists	A permission for a vehicle to proceed, or for a person to travel.
inventory	22559583	Due to an undersized *** at the Boston outlet, customers had to travel to Providence to find the item.	(operations) The stock of an item on hand at a particular location or business.
organisation	22507728	This painting shows little organization at first glance, but little by little the structure becomes clear.	The quality of being organized.
babe	22489791	These events came to pass when he was but a ***.	A baby or infant; a very young human or animal.
blowjob	22479544	You just don't hear much about it because no foreign nation is going to complain when a US president wants to give them a collective ***.	Excessive praise.
sugar	22450333	He usually has his coffee white with one ***.	A small serving of this substance (typically about one teaspoon), used to sweeten a drink.
crew	22443877	He’s been crowing all day about winning the game of cards.	To shout in exultation or defiance; to brag.
stick	22399126	Sealing wax is available as a cylindrical or rectangular ***.	Any roughly cylindrical (or rectangular) unit of a substance.
relation	22355933	The *** between diet and health is complex.	The manner in which two things may be associated.
genre	22344091	The computer game Half-Life redefined the first-person shooter ***.	A kind; a stylistic category or sort, especially of literature or other artworks.
slide	22339084	The *** closed the highway.	The falling of large amounts of rubble, earth and stones down the slope of a hill or mountain; avalanche.
rear	22323038	The family has been ***ing cattle for 200 years.	(said of people towards animals) To breed and raise.
democratic	22316965	The United States is a *** country, as the citizens are allowed to choose leaders to represent their interests.	Pertaining to democracy; favoring democracy, or constructed upon the principle of government by the people.
enhance	22310420	A debt ***s rapidly by compound interest.	To be raised up; to grow larger.
exact	22304937	to *** tribute, fees, or obedience from someone	To demand and enforce the payment or performance of, sometimes in a forcible or imperious way.
bound	22303643	Just to make the cheese more binding	To cohere or stick together in a mass.
parameter	22300838	The *** of the principal axis of a conic section is called the latus rectum.	In the ellipse and hyperbola, a third proportional to any diameter and its conjugate, or in the parabola, to any abscissa and the corresponding ordinate.
adapter	22290799	He was an able ***, and could easily adjust to the differences when the company changed ownership.	One who is capable of adapting to differing situations.
processor	22289617	He is a loan *** with a bank.	A person or institution who processes things (foods, photos, applications, etc.).
contribute	22255117	to *** articles to a journal	To give something that is or becomes part of a larger whole.
storm	22242164	The proposed reforms have led to a political ***.	A violent agitation of human society; a civil, political, or domestic commotion; violent outbreak.
mile	22178748	The shot missed by a ***.	Any similarly large distance.
bowl	22118861	Direct the cleaning fluid around the toilet *** and under the rim.	The round hollow part of anything.
recognition	22092586	He looked at her for ten full minutes before *** dawned.	The act of recognizing or the condition of being recognized (matching a current observation with a memory of a prior observation of the same entity)
submission	22066279	Any ***s received after Friday will have marks deducted for lateness.	The act of submitting or giving e.g. a completed piece of work.
encourage	22019763	I ***d him during his race.	To mentally support; to motivate, give courage, hope or spirit.
kid	22011943	He treated the oxen like they didn't exist, but he treated the goat *** like a puppy.	A young goat.
inspection	21999457	Upon closer ***, the animal turned out to be a dolphin, not a shark!	The act of examining something, often closely.
transaction	21962815	The *** was made on Friday with the supplier.	The act of conducting or carrying out (business, negotiations, plans).
paint	21926890	The Nimrods are strong on the outside, but not very good in the ***.	The free-throw lane, construed with the.
pilot	21909830	We would like to run a *** in your facility before rolling out the program citywide.	Something serving as a test or trial.
continuous	21872964	a *** current of electricity	Without stopping; without a break, cessation, or interruption
execution	21809656	The mission's successful *** lifted the troops' morale.	The state of being accomplished.
disability	21802396	Dyscalculia is math ***.	A mental condition causing a difficulty with an intellectual task.
episode	21772999	It was a most embarrassing *** in my life.	An incident, action, or time period standing out by itself, but more or less connected with a complete series of events.
dish	21755859	a *** of stew	The contents of such a vessel.
painting	21673638	to paint a portrait or a landscape	To create (an image) with paints.
extensive	21654082	I have done *** research on the subject.	Considerable in amount.
affordable	21650006	an *** vacation in the local area	Able to be afforded; inexpensive or reasonably priced.
universe	21643935	I think that the *** was created by a life force rather than a deity.	The sum of everything that exists in the cosmos, including time and space itself.
outstanding	21578895	*** contracts	To remain over; remain untouched, unimpaired, unsettled, uncollected, unpaid, or otherwise undetermined.
lodge	21541130	The tribe consists of about two hundred ***s, that is, of about a thousand individuals.	An indigenous American home, such as tipi or wigwam. By extension, the people who live in one such home; a household.
mirror	21539161	I had a look in the *** to see if the blood had come off my face.	A smooth surface, usually made of glass with reflective material painted on the underside, that reflects light so as to give an image of what is in front of it.
consideration	21533734	After much ***, I have decided to stay.	The thought process of considering, of taking multiple or specified factors into account (with of being the main corresponding adposition).
chosen	21345654	I chose a nice ripe apple from the fruit bowl.	To pick; to make the choice of; to select.
demo	21344258	The game's developers released a *** version to the public 3 months before the full release.	An edition of limited functionality to give the user an example of how the program works.
hate	21274675	One of my pet ***s is traffic wardens.	An object of hatred.
liquid	21222253	A *** can freeze to become a solid or evaporate into a gas.	A substance that is flowing, and keeping no shape, such as water; a substance of which the molecules, while not tending to separate from one another like those of a gas, readily change their relative position, and which therefore retains no definite shape, except that determined by the containing receptacle; an inelastic fluid.
loop	21172360	Arches, ***s, and whorls are patterns found in fingerprints.	A shape produced by a curve that bends around and crosses itself.
reservation	21150948	The committee authorised the *** of funds.	The act of reserving, withholding or keeping back.
guard	21137924	The prison *** unlocked the door of the cell.   After completing the repairs, he replaced the sump ***.	A person who, or thing that, protects or watches over something.
resume	21107737	We will *** this discussion tomorrow at nine.	To start (something) again that has been stopped or paused from the point at which it was stopped or paused; continue, carry on.
twenty	21104413	The waiter’s face lit up when I gave him a ***.	A banknote with a denomination of 20.
raise	21099943	The boss gave me a ***.	An increase in wages or salary; a rise (UK).
expansion	21036273	The *** of metals and plastics in response to heat is well understood.	The act or process of expanding.
decide	20950675	Her last-minute goal ***d the game.	To resolve (a contest, problem, dispute, etc.); to choose, determine, or settle
contest	20857011	no ***	Controversy; debate.
lunch	20807419	After the funeral there was a *** for those who didn't go to the cemetery.	(Minnesota) Any small meal, especially one eaten at a social gathering.
audit	20786243	National Assembly ***	An independent review and examination of records and activities to assess the adequacy of system controls, to ensure compliance with established policies and operational procedures, and to recommend necessary changes in controls, policies, or procedures
push	20775147	One more *** and the baby will be out.	An act of tensing the muscles of the abdomen in order to expel its contents.
chamber	20769668	The resolution, which speedily passed the Senate, was unable to gain a majority in the lower ***.	The legislature or division of the legislature itself.
muscle	20752802	*** consists largely of actin and myosin filaments.	A contractile form of tissue which animals use to effect movement.
implement	20723680	They carried an assortment of gardening ***s in the truck.	A tool or instrument for working with.
sum	20672326	The *** of 3 and 4 is 7.	A quantity obtained by addition or aggregation.
attend	20639654	Secretaries *** to correspondence.	To turn one's consideration (to); to deal with (a task, problem, concern etc.), to look after.
shower	20638340	Today there will be frequent ***s and some sunny spells.	A brief fall of precipitation (spell of rain, or a similar fall of snow, sleet, or cascade).
tonight	20612955	I have high hopes for ***.	The nighttime of the current day or date; this night.
dear	20608432	My cousin is such a ***, always drawing me pictures.	A very kind, loving person.
sufficient	20605030	There is not *** access to the internet in many small rural villages.	Equal to the end proposed; adequate to what is needed; enough
shell	20599318	The restaurant served caramelized onion ***s.	One of the outer layers of skin of an onion.
catholic	20578959	Christmas is celebrated at different dates in the *** and Orthodox calendars.	Of the Western Christian church, as differentiated from e.g. the Orthodox church.
awareness	20531095	I gradually passed from sleep to full ***.	The state or level of consciousness where sense data can be confirmed by an observer.
beer	20486707	*** is brewed all over the world.	An alcoholic drink fermented from starch material, commonly barley malt, often with hops or some other substance to impart a bitter flavor.
formula	20434177	H2O is the *** for water.	A symbolic expression of the structure of a compound.
constitution	20433489	He has a strong ***, so he should make a quick recovery from the illness.	A person's physical makeup or temperament, especially in respect of robustness.
solar	20423792	*** influence	Of or pertaining to the sun; proceeding from the sun
catch	20400979	The *** of the perpetrator was the product of a year of police work.	The act of seizing or capturing.
sir	20336105	Excuse me, ***, do you know the way to the art museum?	A respectful term of address to an adult male (often older), especially if his name or proper title is unknown.
doubt	20311261	I have ***s about how to convert this code to JavaScript.	Disbelief or uncertainty (about something); a particular instance of such disbelief or uncertainty.
earn	20305486	You can have the s'mores: you ***ed them, clearing the walkway of snow so well.	To gain (success, reward, recognition) through applied effort or work.
unable	20295595	Are you *** to mind your own business or something?	Not able; lacking a certain ability.
wallpaper	20243780	He is letting her select the ***s for the whole house.	A style or design of such material.
merchandise	20241873	good business depends on having good ***	Commodities offered for sale.
resistance	20233262	the *** of bacteria to certain antibiotics	The act of resisting, or the capacity to resist.
romance	20020088	She was so full of *** she would forget what she was supposed to be doing.	A dreamy, imaginative habit of mind; a disposition to ignore what is real.
instrument	20003254	The violinist was a master of her ***.	A device used to produce music.
split	19998411	In the 3000 m race, his 800 m *** was 1:45.32	The elapsed time at specific intermediate points in a race.
bargain	19912730	At that price, it's not just a ***, it's a steal.	A gainful transaction; an advantageous purchase.
suit	19820586	Be sure to keep your nose to the grindstone today; the ***s are making a "surprise" visit to this department.	(metonym) A person who wears matching jacket and trousers, especially a boss or a supervisor.
chip	19810772	This cup has a *** in it.	A damaged area of a surface where a small piece has been broken off.
wow	19778779	He did? That's a ***!	Anything exceptionally surprising, unbelievable, outstanding, etc.
numerous	19705123	There are *** definitions of the word 'man'.	Indefinitely large numerically, many.
satisfaction	19684544	He enjoyed the dish with great ***. He'll order it again the next time he arrives.	A fulfilment of a need or desire.
carbon	19551891	A methane molecule is made up of a single *** with four hydrogens.	An atom of this element, in reference to a molecule containing it.
spending	19521910	excessive ***s	An amount that has been, or is planned to be spent.
magnetic	19516958	a *** recorder	Of, relating to, operating by, or caused by magnetism.
interaction	19515376	Be aware of ***s between different medications.	The situation or occurrence in which two or more objects or events act upon one another to produce a new effect; the effect resulting from such a situation or occurrence.
outlook	19458910	Perched on the edge of the cliff was a hidden ***.	A place from which something can be viewed.
